Index, Time     , (odometrySubsystem).z[0], (odometrySubsystem).z[1], (odometrySubsystem).z[2], (odometrySubsystem).z[3], (odometrySubsystem).z[4], (odometrySubsystem).z[5], (odometrySubsystem).z[6], (odometrySubsystem).z[7]
 1380, 14.009981, -3.40407968             , -3.25226998             , -3.26390529             , -3.13204145             , -36.997242              , 8.42286587              ,            14.7134323   , -1.51104593
 1381, 14.020008, -3.3929987              , -3.22900009             , -3.23287868             , -3.13425779             , -30.9270439             , 4.36606359              ,            14.7304773   , -1.36770916
 1382, 14.029979, -3.41128254             , -3.24063516             , -3.25836468             , -3.15752769             , -29.2063274             , -4.22542095             ,            14.762435    , -1.22189188
 1383, 14.039999, -3.3974309              , -3.25448608             , -3.28717566             , -3.17581153             , -25.9713917             , -11.1122646             ,            14.766696    , -1.07548809
 1384, 14.049980, -3.41571522             , -3.27554035             , -3.28939176             , -3.11098742             , -30.793911              , -15.9241743             ,            14.7901316   , -0.92592144
 1385, 14.059983, -3.40297174             , -3.28495955             , -3.28828335             , -3.18855476             , -27.15518               , -18.1007442             ,            14.7091713   , -0.779724598
 1386, 14.070000, -3.39964747             , -3.28717566             , -3.29160762             , -3.17581153             , -27.0667934             , -21.6767464             ,            14.7507172   , -0.62861681
 1387, 14.080001, -3.3929987              , -3.25836468             , -3.29991841             , -3.15032506             , -21.7369919             , -21.781765              ,            14.766696    , -0.478666782
 1388, 14.089981, -3.3929987              , -3.26889157             , -3.29991841             , -3.19077063             , -18.9692039             , -28.9782276             ,            14.7592392   , -0.351933956
 1389, 14.100001, -3.38247228             , -3.29326987             , -3.32762122             , -3.21902728             , -15.4270973             , -27.4265614             ,            14.7358036   , -0.201508522
 1390, 14.109982, -3.37748528             , -3.29326987             , -3.35089111             , -3.20517588             , -8.02278137             , -31.1767235             ,            14.7539129   , -0.0539469719
 1391, 14.120005, -3.36585021             , -3.23731112             , -3.35089111             , -3.22900009             , -2.90206003             , -30.1435566             ,            14.7784138   , 0.0942662954
 1392, 14.129985, -3.36252618             , -3.27775645             , -3.33703971             , -3.18301415             , 0.307408959             , -34.3325653             ,            14.7911968   , 0.253221631
 1393, 14.140001, -3.37859344             , -3.26612163             , -3.32651281             , -3.22124362             , 3.15838385              , -34.1569023             ,            14.7635002   , 0.399625421
 1394, 14.149981, -3.39133668             , -3.27332425             , -3.32318854             , -3.17359519             , 6.89831734              , -32.646904              ,            14.7262154   , 0.552642584
 1395, 14.160003, -3.40075517             , -3.27110815             , -3.31709409             , -3.25226998             , 12.1560154              , -26.1701584             ,            14.7560434   , 0.69232583
 1396, 14.169983, -3.38912034             , -3.24562192             , -3.31875634             , -3.22456789             , 18.3200912              , -25.9592667             ,            14.7315426   , 0.841508985
 1397, 14.180007, -3.37970138             , -3.21625686             , -3.31598592             , -3.22456789             , 22.5761585              , -22.6015186             ,            14.7485867   , 0.990201592
 1398, 14.189988, -3.37637711             , -3.26168919             , -3.31266141             , -3.21791911             , 26.3808956              , -19.2626362             ,            14.766696    , 1.13632178
 1399, 14.200006, -3.38579607             , -3.2699995              , -3.31266141             , -3.15531158             , 31.1295605              , -19.6323185             ,            14.7922621   , 1.28004205
 1400, 14.209989, -3.37305331             , -3.26612163             , -3.30933738             , -3.18966269             , 31.0565491              , -16.1485062             ,            14.7581739   , 1.42585945
 1401, 14.220009, -3.36862063             , -3.29437804             , -3.30435109             , -3.17359519             , 29.8322868              , -9.42336559             ,            14.7975883   , 1.57533014
 1402, 14.229980, -3.35310721             , -3.28163481             , -3.30601335             , -3.21293259             , 30.7713795              , 1.01208687              ,            14.8093061   , 1.71874762
 1403, 14.240009, -3.3558774              , -3.23398638             , -3.29659438             , -3.22345972             , 29.2222118              , 3.00376797              ,            14.8338079   , 1.86227608
 1404, 14.249979, -3.35310721             , -3.24894619             , -3.29659438             , -3.19187856             , 33.1311798              , 5.37953806              ,            14.8806791   , 2.00330877
